preamble,stimulus,is_correct,subject
"A lesion causing compression of the facial nerve at the stylomastoid foramen will cause ipsilateral (A) paralysis of the facial muscles and loss of taste. (B) paralysis of the facial muscles, loss of taste and lacrimation. (C) paralysis of the facial muscles, loss of taste, lacrimation and decreased salivation. (D) paralysis of the facial muscles.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,anatomy
"A ""dished face"" profile is often associated with (A) a protruding mandible due to reactivation of the condylar cartilage by acromegaly. (B) a recessive maxilla due to failure of elongation of the cranial base. (C) an enlarged frontal bone due to hydrocephaly. (D) defective development of the maxillary air sinus.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,anatomy
"Which of the following best describes the structure that collects urine in the body? (A) Kidney (B) Bladder (C) Ureter (D) Urethra. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,anatomy
"Which of the following structures is derived from ectomesenchyme? (A) Motor neurons (B) Skeletal muscles (C) Sweat glands (D) Melanocytes. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,anatomy
"Which of the following describes the cluster of blood capillaries found in each nephron in the kidney? (A) Afferent arteriole (B) Loop of Henle (C) Renal pelvis (D) Glomerulus. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,anatomy
"A patient suffers a broken neck with damage to the spinal cord at the level of the sixth cervical vertebra. (A) They will be unable to breathe without life support. (B) They will only be able to breathe quietly. (C) It is impossible to predict an effect on breathing. (D) Breathing will be unaffected.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,anatomy
"Which of the following anatomical regions of abdomen lies just distal to the sternum? (A) Hypochondriac (B) Epigastric (C) Hypogastric (D) Lumbar. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,anatomy
"Which of the following best describes the human body's defense mechanism against environmental bacteria? (A) Hair in the nose (B) Mucous membranes (C) Osteoblasts (D) Saliva. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,anatomy
"The palatine processes begin to fuse at (A) ten weeks post-fertilization. (B) six weeks post-fertilization. (C) eight weeks post-fertilization. (D) twelve weeks post-fertilization.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,anatomy
"Primary motor cortex activity results in (A) bilateral contraction of antigravity limb muscles. (B) contraction of contralateral limb musculature. (C) bilateral contraction of limb musculature. (D) contraction of ipsilateral limb musculature.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,anatomy
"You notice that your patient's submandibular lymph nodes are enlarged. You would look for potential infection sites in the (A) hard palate, upper lip, upper central incisor and lower first molar. (B) hard palate. (C) hard palate and upper lip. (D) hard palate, upper lip and upper central incisor.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,anatomy
"A patient suffers damage to the orbit in a road traffic incident resulting in damage to the third cranial nerve. Which of the following signs will be present? (A) Pupillary dilatation and a lateral strabismus (B) Pupillary constriction and a medial strabismus (C) Pupillary dilatation and a medial strabismus (D) Pupillary constriction and a lateral strabismus. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,anatomy
"Which of the following statements is true of the temporomandibular joint? (A) Proprioceptive information is carried by the masseteric and auriculotemporal nerves. (B) It has an articular disc of hyaline cartilage (C) Its articular surfaces are covered by hyaline cartilage (D) Proprioceptive information is carried by the chorda tympani and deep temporal nerves. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,anatomy
